id,date_completion_rcd_latest,date_completion_rcd_latest_pre_cutoff,date_completion_last_updated_exclude_missing_update_date,date_completion_last_updated_prefer_euctr,trial_status_last_updated_prefer_euctr,status_complete_last_updated_prefer_euctr,trn_ictrp_priority,date_completion_ictrp,date_completion_22_21_last_updated_prefer_euctr,date_completion_study_last_updated_prefer_euctr,date_completion_results
tri08621,NA,NA,NA,NA,NA,NA,EUCTR2020-004272-17,NA,NA,NA,NA
tri08622,NA,NA,NA,NA,NA,NA,EUCTR2021-000175-37,NA,NA,NA,NA
tri08625,NA,NA,NA,NA,NA,NA,EUCTR2020-006003-42,NA,NA,NA,NA
tri08626,NA,NA,NA,NA,NA,NA,EUCTR2020-003779-17,NA,2021-07-19,NA,NA
tri08627,NA,NA,NA,NA,NA,NA,IRCT20150725023332N4,NA,NA,NA,NA
tri08628,NA,NA,NA,NA,NA,NA,IRCT20150725023332N5,NA,NA,NA,NA
tri08629,NA,NA,NA,NA,NA,NA,IRCT20200629047953N1,NA,NA,NA,NA
tri08630,NA,NA,NA,NA,NA,NA,IRCT20200707048047N1,NA,NA,NA,NA
tri08631,NA,NA,NA,NA,NA,NA,IRCT20200509047373N2,NA,NA,NA,NA
tri08632,2020-08-01,2020-08-01,2020-08-01,2020-08-01,Recruitment complete,FALSE,IRCT20150815023620N9,2020-08-01,2020-08-01,2020-08-01,NA
tri08633,NA,NA,NA,NA,NA,NA,IRCT20130812014333N164,NA,NA,NA,NA
tri08634,NA,NA,NA,NA,NA,NA,IRCT20200927048849N3,NA,NA,NA,NA
tri08635,2020-07-01,2020-07-01,2020-07-01,2020-07-01,Recruitment complete,FALSE,IRCT20200823048495N1,2020-07-01,2020-07-01,2020-07-01,NA
tri08636,NA,NA,NA,NA,NA,NA,IRCT20110423006257N3,NA,NA,NA,NA
tri08637,NA,NA,NA,NA,NA,NA,IRCT20201111049348N2,NA,NA,NA,NA
tri08638,2020-11-21,2020-11-21,2020-11-21,2020-11-21,Recruitment complete,FALSE,IRCT20160516027929N8,2020-11-21,2020-11-21,2020-11-21,NA
tri08639,NA,NA,NA,NA,NA,NA,IRCT20150902023864N2,NA,NA,NA,NA
tri08640,NA,NA,NA,NA,NA,NA,IRCT20210102049912N1,NA,NA,NA,NA
tri08641,2021-04-19,2021-04-19,2021-04-19,2021-04-19,Recruitment complete,FALSE,IRCT20201212049681N1,2021-04-19,2021-04-19,2021-04-19,NA
tri08642,NA,NA,NA,NA,NA,NA,IRCT20150711023153N2,NA,NA,NA,NA
tri08643,NA,NA,NA,NA,NA,NA,IRCT20210123050116N1,NA,NA,NA,NA
tri08644,NA,NA,NA,NA,NA,NA,IRCT20111224008507N4,NA,NA,NA,NA
tri08645,NA,NA,NA,NA,NA,NA,IRCT20140810018754N12,NA,NA,NA,NA
tri08646,NA,NA,NA,NA,NA,NA,IRCT20210203050233N1,NA,NA,NA,NA
tri08647,NA,NA,NA,NA,NA,NA,IRCT20210202050219N1,NA,NA,NA,NA
tri08648,NA,NA,NA,NA,NA,NA,IRCT20210204050238N1,NA,NA,NA,NA
tri08649,NA,NA,NA,NA,NA,NA,IRCT20111224008507N5,NA,NA,NA,NA
tri08650,NA,NA,NA,NA,NA,NA,IRCT20210218050404N1,NA,NA,NA,NA
tri08651,NA,NA,NA,NA,NA,NA,IRCT20180728040617N3,NA,NA,NA,NA
tri08652,NA,NA,NA,NA,NA,NA,IRCT20200405046958N2,NA,NA,NA,NA
tri08653,NA,NA,NA,NA,NA,NA,IRCT20160808029264N10,NA,NA,NA,NA
tri08654,NA,NA,NA,NA,NA,NA,IRCT20210223050466N1,NA,NA,NA,NA
tri08655,NA,NA,NA,NA,NA,NA,IRCT20201124049480N1,NA,NA,NA,NA
tri08656,NA,NA,NA,NA,NA,NA,IRCT20210301050536N1,NA,NA,NA,NA
tri08657,NA,NA,NA,NA,NA,NA,IRCT20210213050344N1,NA,NA,NA,NA
tri08658,NA,NA,NA,NA,NA,NA,IRCT20180226038870N1,NA,NA,NA,NA
tri08659,NA,NA,NA,NA,NA,NA,IRCT20201202049568N3,NA,NA,NA,NA
tri08660,NA,NA,NA,NA,NA,NA,IRCT20200329046892N2,NA,NA,NA,NA
tri08661,NA,NA,NA,NA,NA,NA,IRCT20200413047063N2,NA,NA,NA,NA
tri08662,NA,NA,NA,NA,NA,NA,IRCT20201202049567N3,NA,NA,NA,NA
tri08663,NA,NA,NA,NA,NA,NA,IRCT20200527047581N2,NA,NA,NA,NA
tri08664,NA,NA,NA,NA,NA,NA,IRCT20201202049567N2,NA,NA,NA,NA
tri08665,NA,NA,NA,NA,NA,NA,IRCT20210302050555N1,NA,NA,NA,NA
tri08666,NA,NA,NA,NA,NA,NA,IRCT20180721040538N1,NA,NA,NA,NA
tri08667,NA,NA,NA,NA,NA,NA,IRCT20180619040147N6,NA,NA,NA,NA
tri08668,NA,NA,NA,NA,NA,NA,IRCT20210311050671N1,NA,NA,NA,NA
tri08669,NA,NA,NA,NA,NA,NA,IRCT20171219037964N4,NA,2021-09-22,NA,NA
tri08670,NA,NA,NA,NA,NA,NA,IRCT20180302038915N1,NA,NA,NA,NA
tri08671,NA,NA,NA,NA,NA,NA,IRCT20151226025699N5,NA,NA,NA,NA
tri08672,NA,NA,NA,NA,NA,NA,IRCT20131129015584N4,NA,NA,NA,NA
tri08673,NA,NA,NA,NA,NA,NA,IRCT20190303042889N1,NA,NA,NA,NA
tri08674,NA,NA,NA,NA,NA,NA,IRCT20210324050760N1,NA,NA,NA,NA
tri08675,NA,NA,NA,NA,NA,NA,IRCT20200329046892N3,NA,NA,NA,NA
tri08676,NA,NA,NA,NA,NA,NA,IRCT20201214049709N2,NA,2022-01-14,NA,NA
tri08677,NA,NA,NA,NA,NA,NA,IRCT20111210008348N51,NA,NA,NA,NA
tri08678,NA,NA,NA,NA,NA,NA,IRCT20210325050769N1,NA,NA,NA,NA
tri08679,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,ChiCTR2100042401,2021-12-31,2021-12-31,2021-12-31,NA
tri08681,2022-04-29,NA,2022-04-29,2022-04-29,Recruiting,FALSE,ChiCTR2100042374,2022-04-29,2022-04-29,2022-04-29,NA
tri08683,2021-03-31,2021-03-31,2021-03-31,2021-03-31,Completed,TRUE,CTRI/2021/02/031430,2021-03-31,2021-03-31,2021-03-31,NA
tri08684,2021-05-03,2021-05-03,2021-05-03,2021-05-03,Completed,TRUE,CTRI/2021/02/031479,2021-05-03,2021-05-03,2021-05-03,NA
tri08685,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031484,NA,NA,NA,NA
tri08687,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031520,NA,2021-06-03,NA,NA
tri08690,2021-05-30,2021-05-30,2021-05-30,2021-05-30,Completed,TRUE,CTRI/2021/02/031570,2021-05-30,2021-05-30,2021-05-30,NA
tri08692,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031566,NA,NA,NA,NA
tri08693,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031547,NA,NA,NA,NA
tri08694,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031543,NA,NA,NA,NA
tri08695,NA,NA,NA,NA,NA,NA,CTRI/2021/02/031554,NA,NA,NA,NA
tri08702,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031665,NA,NA,NA,NA
tri08704,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031664,NA,NA,NA,NA
tri08705,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031667,NA,NA,NA,NA
tri08708,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031684,NA,NA,NA,NA
tri08711,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031686,NA,NA,NA,NA
tri08712,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031721,NA,NA,NA,NA
tri08713,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031720,NA,NA,NA,NA
tri08715,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031790,NA,2021-11-15,NA,NA
tri08720,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031815,NA,NA,NA,NA
tri08725,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031939,NA,NA,NA,NA
tri08726,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031940,NA,NA,NA,NA
tri08728,NA,NA,NA,NA,NA,NA,CTRI/2021/03/031969,NA,NA,NA,NA
tri08732,NA,NA,NA,NA,NA,NA,CTRI/2021/03/032051,NA,NA,NA,NA
tri08733,2021-05-10,2021-05-10,2021-05-10,2021-05-10,Completed,TRUE,CTRI/2021/03/032072,2021-05-10,2021-05-10,2021-05-10,NA
tri08737,NA,NA,NA,NA,NA,NA,CTRI/2021/03/032059,NA,NA,NA,NA
tri08740,NA,NA,NA,NA,NA,NA,CTRI/2021/03/032060,NA,NA,NA,NA
tri08741,NA,NA,NA,NA,NA,NA,CTRI/2021/03/032135,NA,NA,NA,NA
tri08743,NA,NA,NA,NA,NA,NA,CTRI/2021/03/032158,NA,NA,NA,NA
tri08746,2021-06-30,2021-06-30,2021-06-30,2021-06-30,Enrolling by invitation,FALSE,NCT04681092,2021-06-30,2022-02-28,2021-06-30,NA
tri08747,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04681859,2021-07-01,2021-07-09,2021-07-01,NA
tri08749,2022-07-01,NA,2022-07-01,2022-07-01,Not yet recruiting,FALSE,NCT04682197,2022-07-01,2022-11-01,2022-07-01,NA
tri08750,2021-08-18,NA,2021-08-18,2021-08-18,Recruiting,FALSE,NCT04685213,2021-08-18,2021-03-18,2021-08-18,NA
tri08751,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04723446,2021-07-01,2021-10-25,2022-01-01,NA
tri08753,2021-04-05,2021-04-05,2021-04-05,2021-04-05,Completed,TRUE,NCT04748536,2021-04-05,2021-04-05,2021-04-05,NA
tri08754,2022-03-01,NA,2022-03-01,2022-03-01,Recruiting,FALSE,NCT04748757,2022-03-01,2022-03-01,2022-12-01,NA
tri08755,2022-12-01,NA,2022-12-01,2022-12-01,Recruiting,FALSE,NCT04751643,2022-12-01,2022-12-01,2022-12-01,NA
tri08756,2021-12-01,NA,2021-12-01,2021-12-01,Recruiting,FALSE,NCT04756856,2021-12-01,2021-12-01,2021-12-01,NA
tri08757,2020-06-29,2020-06-29,2020-06-29,2020-06-29,Completed,TRUE,NCT04761874,2020-06-29,2020-06-29,2020-09-29,NA
tri08758,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04765371,2021-10-01,2023-10-01,2021-10-01,NA
tri08759,2021-07-01,NA,2021-07-01,2021-07-01,"Active, not recruiting",FALSE,NCT04772859,2021-07-01,2021-07-16,2021-07-01,NA
tri08760,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04780321,2021-10-01,2022-03-30,2021-10-30,NA
tri08761,2022-03-01,NA,2022-03-01,2022-03-01,Recruiting,FALSE,NCT04783311,2022-03-01,2022-03-01,2023-01-01,NA
tri08762,2020-12-20,2020-12-20,2020-12-20,2020-12-20,Completed,TRUE,NCT04784481,2020-12-20,2020-12-20,2021-01-18,2021-01-31
tri08763,2022-10-30,NA,2022-10-30,2022-10-30,Recruiting,FALSE,NCT04784767,2022-10-30,2022-10-30,2023-10-30,NA
tri08764,2021-09-22,NA,2021-09-22,2021-09-22,Recruiting,FALSE,NCT04803409,2021-09-22,2021-12-15,2021-10-01,NA
tri08765,2022-12-31,NA,2022-12-31,2022-12-31,Not yet recruiting,FALSE,NCT04809974,2022-12-31,2022-12-31,2022-12-31,NA
tri08766,2021-06-15,2021-06-15,2021-06-15,2021-06-15,"Active, not recruiting",FALSE,NCT04833101,2021-06-15,2021-06-15,2021-12-15,NA
tri08768,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04839042,2021-12-31,2022-07-31,2021-12-31,NA
tri08770,2021-12-31,NA,2021-12-31,2021-12-31,Not yet recruiting,FALSE,NCT04847583,2021-12-31,2022-02-11,2022-05-31,NA
tri08772,2021-11-01,NA,2021-11-01,2021-11-01,Not yet recruiting,FALSE,NCT04852705,2021-11-01,2021-11-01,2022-11-01,NA
tri08774,2021-09-30,NA,2021-09-30,2021-09-30,Recruiting,FALSE,NCT04852770,2021-09-30,2021-09-30,2021-11-30,NA
tri08776,2021-07-30,NA,2021-07-30,2021-07-30,Not yet recruiting,FALSE,NCT04852978,2021-07-30,2022-11-25,2022-05-30,NA
tri08778,2022-02-28,NA,2022-02-28,2022-02-28,Not yet recruiting,FALSE,NCT04853069,2022-02-28,2022-02-28,2022-03-31,NA
tri08780,2021-05-01,2021-05-01,2021-05-01,2021-05-01,"Active, not recruiting",FALSE,NCT04853134,2021-05-01,2021-12-01,2021-05-01,NA
tri08781,2021-09-30,NA,2021-09-30,2021-09-30,Not yet recruiting,FALSE,NCT04853836,2021-09-30,2021-02-28,2021-12-31,NA
tri08782,2021-10-30,NA,2021-10-30,2021-10-30,Recruiting,FALSE,NCT04853927,2021-10-30,2021-10-30,2021-12-31,NA
tri08783,2022-03-31,NA,2022-03-31,2022-03-31,Recruiting,FALSE,NCT04854759,2022-03-31,2022-03-31,2022-05-31,NA
tri08787,2021-03-10,2021-03-10,2021-03-10,2021-03-10,Completed,TRUE,NCT04854941,2021-03-10,2021-03-10,2021-04-10,NA
tri08791,2022-03-31,NA,2022-03-31,2022-03-31,Recruiting,FALSE,NCT04858412,2022-03-31,2023-03-31,2022-03-31,NA
tri08792,2021-05-01,2021-05-01,2021-05-01,2021-05-01,Recruiting,FALSE,NCT04858542,2021-05-01,2021-05-01,2021-07-01,NA
tri08793,2021-07-01,NA,2021-07-01,2021-07-01,Not yet recruiting,FALSE,NCT04858581,2021-07-01,2022-12-01,2021-07-01,NA
tri08794,2021-08-30,NA,2021-08-30,2021-08-30,Recruiting,FALSE,NCT04858620,2021-08-30,2021-08-30,2021-08-30,NA
tri08800,2020-09-18,2020-09-18,2020-09-18,2020-09-18,Recruiting,FALSE,NCT04860219,2020-09-18,2020-09-18,2021-04-30,NA
tri08803,2021-04-30,2021-04-30,2021-04-30,2021-04-30,Recruiting,FALSE,NCT04860271,2021-04-30,2021-04-30,2021-12-31,NA
tri08804,2021-02-09,2021-02-09,2021-02-09,2021-02-09,"Active, not recruiting",FALSE,NCT04860284,2021-02-09,2021-02-09,2021-12-01,2020-12-31
tri08805,2021-11-01,NA,2021-11-01,2021-11-01,Not yet recruiting,FALSE,NCT04860518,2021-11-01,2022-12-01,2022-03-01,NA
tri08809,2023-07-31,NA,2023-07-31,2023-07-31,Ongoing,FALSE,ISRCTN48563324,2023-07-31,2023-10-31,2023-07-31,NA
tri08812,2022-12-31,NA,2022-12-31,2022-12-31,Ongoing,FALSE,ISRCTN14396374,2022-12-31,2022-12-31,2022-12-31,NA
tri08813,NA,NA,NA,NA,NA,NA,EUCTR2020-003210-13,NA,NA,NA,NA
tri08814,NA,NA,NA,NA,NA,NA,EUCTR2021-000893-27,NA,NA,NA,NA
tri08815,NA,NA,NA,NA,NA,NA,EUCTR2021-000930-32,NA,NA,NA,NA
tri08816,NA,NA,NA,NA,NA,NA,EUCTR2021-001040-10,NA,NA,NA,NA
tri08817,NA,NA,NA,NA,NA,NA,EUCTR2020-005580-32,NA,NA,NA,NA
tri08818,NA,NA,NA,NA,NA,NA,EUCTR2021-000492-36,NA,NA,NA,NA
tri08819,NA,NA,NA,NA,NA,NA,EUCTR2021-001144-98,NA,NA,NA,NA
tri08820,NA,NA,NA,NA,NA,NA,EUCTR2020-005849-16,NA,NA,NA,NA
tri08821,NA,NA,NA,NA,NA,NA,EUCTR2020-004066-19,NA,NA,NA,NA
tri08822,NA,NA,NA,NA,NA,NA,EUCTR2020-002208-37,NA,NA,NA,NA
tri08823,NA,NA,NA,NA,NA,NA,EUCTR2020-005015-40,NA,2021-06-21,NA,NA
tri08825,2022-11-30,NA,2022-11-30,2022-11-30,Not yet recruiting,FALSE,NCT04668222,2022-11-30,2022-11-30,2022-11-30,NA
tri08826,2024-12-01,NA,2024-12-01,2024-12-01,Recruiting,FALSE,NCT04673318,2024-12-01,2024-12-01,2024-12-01,NA
tri08828,2021-02-19,2021-02-19,2021-02-19,2021-02-19,Completed,TRUE,NCT04678778,2021-02-19,2021-02-19,2021-02-19,NA
tri08829,2021-04-06,2021-04-06,2021-04-06,2021-04-06,Completed,TRUE,NCT04685681,2021-04-06,2022-04-06,2021-04-06,NA
tri08830,2021-09-28,NA,2021-09-28,2021-09-28,Not yet recruiting,FALSE,NCT04688502,2021-09-28,2022-01-28,2021-10-15,NA
tri08832,2021-07-20,NA,2021-07-20,2021-07-20,"Active, not recruiting",FALSE,NCT04691908,2021-07-20,2021-04-26,2021-07-30,NA
tri08833,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04697654,2021-12-31,2021-06-18,2021-12-31,NA
tri08835,2022-01-17,NA,2022-01-17,2022-01-17,Enrolling by invitation,FALSE,NCT04700137,2022-01-17,2022-01-06,2022-01-17,NA
tri08836,2021-08-18,NA,2021-08-18,2021-08-18,"Active, not recruiting",FALSE,NCT04703114,2021-08-18,2021-09-15,2021-08-18,NA
tri08839,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,NCT04715438,2021-07-01,2021-06-04,2023-04-01,NA
tri08841,2021-03-30,2021-03-30,2021-03-30,2021-03-30,Completed,TRUE,NCT04732819,2021-03-30,2021-03-31,2021-04-16,NA
tri08843,2023-01-31,NA,2023-01-31,2023-01-31,Recruiting,FALSE,NCT04748588,2023-01-31,2023-01-31,2023-03-31,NA
tri08844,2022-02-01,NA,2022-02-01,2022-02-01,Recruiting,FALSE,NCT04750278,2022-02-01,2022-02-01,2022-02-01,NA
tri08845,2021-06-01,2021-06-01,2021-06-01,2021-06-01,Recruiting,FALSE,NCT04767477,2021-06-01,2021-08-31,2021-08-01,NA
tri08849,2022-02-01,NA,2022-02-01,2022-02-01,Recruiting,FALSE,NCT04790786,2022-02-01,2023-02-01,2022-12-01,NA
tri08850,2022-09-01,NA,2022-09-01,2022-09-01,Recruiting,FALSE,NCT04809389,2022-09-01,2022-09-01,2022-09-01,NA
tri08853,2021-05-15,2021-05-15,2021-05-15,2021-05-15,Not yet recruiting,FALSE,NCT04817319,2021-05-15,2021-10-15,2022-05-15,NA
tri08855,2022-05-01,NA,2022-05-01,2022-05-01,Recruiting,FALSE,NCT04824365,2022-05-01,2022-05-01,2022-06-01,NA
tri08858,2022-09-16,NA,2022-09-16,2022-09-16,Not yet recruiting,FALSE,NCT04841746,2022-09-16,2022-09-02,2022-09-16,NA
tri08860,2021-10-01,NA,2021-10-01,2021-10-01,Not yet recruiting,FALSE,NCT04842721,2021-10-01,2021-10-01,2021-12-01,NA
tri08861,2021-10-01,NA,2021-10-01,2021-10-01,Not yet recruiting,FALSE,NCT04843787,2021-10-01,2021-10-01,2021-10-01,NA
tri08862,2022-09-01,NA,2022-09-01,2022-09-01,Recruiting,FALSE,NCT04844580,2022-09-01,2022-09-01,2022-12-01,NA
tri08864,2021-05-16,2021-05-16,2021-05-16,2021-05-16,Recruiting,FALSE,NCT04854486,2021-05-16,2022-03-30,2021-11-16,NA
tri08866,2021-05-01,2021-05-01,2021-05-01,2021-05-01,Recruiting,FALSE,NCT04854928,2021-05-01,2022-02-01,2021-06-01,NA
tri08867,2021-12-31,NA,2021-12-31,2021-12-31,Recruiting,FALSE,NCT04856111,2021-12-31,2021-12-31,2021-12-31,NA
tri08868,2023-01-01,NA,2023-01-01,2023-01-01,Not yet recruiting,FALSE,NCT04857060,2023-01-01,2023-01-01,2024-04-01,NA
tri08870,2021-05-01,2021-05-01,2021-05-01,2021-05-01,"Active, not recruiting",FALSE,NCT04859244,2021-05-01,2021-05-01,2021-05-01,NA
tri08871,2021-08-26,NA,2021-08-26,2021-08-26,Recruiting,FALSE,NCT04860297,2021-08-26,2023-05-31,2022-08-26,NA
tri08872,2021-05-20,2021-05-20,2021-05-20,2021-05-20,"Active, not recruiting",FALSE,NCT04860739,2021-05-20,2021-05-20,2022-04-30,2021-05-14
tri08873,2021-05-01,2021-05-01,2021-05-01,2021-05-01,Recruiting,FALSE,NCT04860895,2021-05-01,2021-05-01,2021-05-15,NA
tri08875,2021-07-10,NA,2021-07-10,2021-07-10,Recruiting,FALSE,NCT04861298,2021-07-10,2021-08-29,2021-08-10,NA
tri08876,2021-09-01,NA,2021-09-01,2021-09-01,Recruiting,FALSE,NCT04862806,2021-09-01,2021-09-01,2022-03-01,NA
tri08877,2023-01-31,NA,2023-01-31,2023-01-31,Recruiting,FALSE,NCT04863131,2023-01-31,2023-01-31,2023-01-31,NA
tri08882,2021-05-15,2021-05-15,2021-05-15,2021-05-15,"Active, not recruiting",FALSE,NCT04864015,2021-05-15,2021-05-15,2021-06-30,NA
tri08883,2023-03-30,NA,2023-03-30,2023-03-30,Recruiting,FALSE,NCT04864899,2023-03-30,2023-03-30,2023-12-31,NA
tri08884,2021-05-31,2021-05-31,2021-05-31,2021-05-31,"Active, not recruiting",FALSE,NCT04864925,2021-05-31,2021-08-25,2021-05-31,NA
tri08886,2022-05-01,NA,2022-05-01,2022-05-01,Not yet recruiting,FALSE,NCT04865029,2022-05-01,2022-05-01,2022-05-01,NA
tri08888,2022-06-03,NA,2022-06-03,2022-06-03,Enrolling by invitation,FALSE,NCT04865237,2022-06-03,2022-06-03,2022-06-03,NA
tri08892,2021-08-01,NA,2021-08-01,2021-08-01,Recruiting,FALSE,NCT04866303,2021-08-01,2021-08-01,2021-10-01,NA
tri08898,2021-10-01,NA,2021-10-01,2021-10-01,Recruiting,FALSE,NCT04868890,2021-10-01,2021-10-01,2021-12-01,NA
tri08899,2022-06-30,NA,2022-06-30,2022-06-30,Recruiting,FALSE,NCT04868903,2022-06-30,2022-06-30,2022-12-30,NA
tri08900,2020-11-30,2020-11-30,2020-11-30,2020-11-30,Completed,TRUE,NCT04869072,2020-11-30,2020-11-30,2021-03-30,NA
tri08902,2021-09-01,NA,2021-09-01,2021-09-01,Not yet recruiting,FALSE,NCT04869579,2021-09-01,2021-11-15,2021-10-01,NA
tri08903,2023-09-01,NA,2023-09-01,2023-09-01,Recruiting,FALSE,NCT04870307,2023-09-01,2023-09-01,2023-09-01,NA
tri08904,2021-12-01,NA,2021-12-01,2021-12-01,Recruiting,FALSE,NCT04870333,2021-12-01,2023-07-01,2022-03-01,NA
tri08905,2021-08-31,NA,2021-08-31,2021-08-31,Recruiting,FALSE,NCT04870723,2021-08-31,2021-08-31,2021-12-31,NA
tri08907,2021-11-01,NA,2021-11-01,2021-11-01,Recruiting,FALSE,NCT04870775,2021-11-01,2021-10-10,2022-11-01,NA
tri08909,2020-11-15,2020-11-15,2020-11-15,2020-11-15,Completed,TRUE,NCT04871633,2020-11-15,2020-11-15,2020-12-30,NA
tri08911,2021-11-01,NA,2021-11-01,2021-11-01,Not yet recruiting,FALSE,NCT04871776,2021-11-01,2022-05-01,2022-06-01,NA
tri08913,2021-09-01,NA,2021-09-01,2021-09-01,Not yet recruiting,FALSE,NCT04871802,2021-09-01,2021-09-01,2021-10-01,NA
tri08914,2022-05-01,NA,2022-05-01,2022-05-01,Recruiting,FALSE,NCT04871815,2022-05-01,2022-03-07,2022-06-01,NA
tri08917,2022-07-01,NA,2022-07-01,2022-07-01,Not yet recruiting,FALSE,NCT04871893,2022-07-01,2022-11-01,2022-12-31,NA
tri08919,2021-08-31,NA,2021-08-31,2021-08-31,Enrolling by invitation,FALSE,NCT04871958,2021-08-31,2021-08-31,2021-09-30,NA
tri08922,2022-04-07,NA,2022-04-07,2022-04-07,Not yet recruiting,FALSE,NCT04872712,2022-04-07,2022-04-07,2022-04-07,NA
tri08929,2021-02-28,2021-02-28,2021-02-28,2021-02-28,Completed,TRUE,ISRCTN10839729,2021-02-28,2021-02-28,2021-02-28,NA
tri08935,2020-06-25,2020-06-25,2020-06-25,2020-06-25,Completed,TRUE,ChiCTR2100042726,2020-06-25,2020-06-25,2020-06-25,NA
tri08936,2021-07-01,NA,2021-07-01,2021-07-01,Recruiting,FALSE,ChiCTR2100042717,2021-07-01,2021-07-01,2021-07-01,NA
tri08938,2022-12-31,NA,2022-12-31,2022-12-31,Recruiting,FALSE,ChiCTR2000029618,2022-12-31,2022-12-31,2022-12-31,NA
tri08940,NA,NA,NA,NA,NA,NA,EUCTR2020-005020-11,NA,NA,NA,NA
tri08941,NA,NA,NA,NA,NA,NA,EUCTR2020-005280-31,NA,NA,NA,NA
tri08943,NA,NA,NA,NA,NA,NA,EUCTR2021-000988-68,NA,NA,NA,NA
tri08944,NA,NA,NA,NA,NA,NA,EUCTR2021-000981-13,NA,NA,NA,NA
tri08945,NA,NA,NA,NA,NA,NA,EUCTR2021-001304-15,NA,NA,NA,NA
tri08946,NA,NA,NA,NA,NA,NA,EUCTR2021-001520-18,NA,NA,NA,NA
tri08947,NA,NA,NA,NA,NA,NA,EUCTR2021-001357-31,NA,NA,NA,NA
tri08948,NA,NA,NA,NA,NA,NA,EUCTR2020-005952-39,NA,NA,NA,NA
tri08949,NA,NA,NA,NA,NA,NA,EUCTR2021-001202-30,NA,NA,NA,NA
tri08952,2021-11-01,NA,2021-11-01,2021-11-01,Recruiting,FALSE,NCT04668235,2021-11-01,2022-03-01,2021-12-01,NA
tri08953,2021-11-01,NA,2021-11-01,2021-11-01,Recruiting,FALSE,NCT04681430,2021-11-01,2021-10-29,2021-11-01,NA
tri08954,2021-05-01,2021-05-01,2021-05-01,2021-05-01,"Active, not recruiting",FALSE,NCT04715932,2021-05-01,2021-05-25,2021-05-01,2021-06-03
tri08957,2021-04-23,2021-04-23,2021-04-23,2021-04-23,NA,FALSE,NCT04746430,2021-04-23,2021-04-23,2021-04-23,NA
tri08958,2021-05-01,2021-05-01,2021-05-01,2021-05-01,"Active, not recruiting",FALSE,NCT04753645,2021-05-01,2021-05-01,2021-05-01,NA
tri08962,2022-02-01,NA,2022-02-01,2022-02-01,Recruiting,FALSE,NCT04766333,2022-02-01,2022-02-01,2022-08-01,NA
tri08963,2022-10-30,NA,2022-10-30,2022-10-30,Recruiting,FALSE,NCT04779827,2022-10-30,2022-10-30,2022-12-30,NA
tri08965,2022-03-30,NA,2022-03-30,2022-03-30,Recruiting,FALSE,NCT04797858,2022-03-30,2022-03-30,2022-10-31,NA
tri08966,2021-04-26,2021-04-26,2021-04-26,2021-04-26,Completed,TRUE,NCT04813770,2021-04-26,2021-04-26,2021-04-26,NA
tri08967,2022-04-13,NA,2022-04-13,2022-04-13,Recruiting,FALSE,NCT04813796,2022-04-13,2023-04-13,2022-04-13,NA
tri08968,2022-02-01,NA,2022-02-01,2022-02-01,Enrolling by invitation,FALSE,NCT04816019,2022-02-01,2022-03-31,2022-02-01,NA
tri08972,2021-06-04,2021-06-04,2021-06-04,2021-06-04,Enrolling by invitation,FALSE,NCT04834726,2021-06-04,2021-06-04,2021-07-30,NA
tri08973,2021-09-30,NA,2021-09-30,2021-09-30,Recruiting,FALSE,NCT04841759,2021-09-30,2021-12-03,2021-10-31,NA
tri08974,2022-05-10,NA,2022-05-10,2022-05-10,Recruiting,FALSE,NCT04847479,2022-05-10,2022-05-10,2022-10-30,NA
tri08976,2021-07-30,NA,2021-07-30,2021-07-30,Enrolling by invitation,FALSE,NCT04852861,2021-07-30,2021-07-30,2022-09-30,NA
tri08978,2021-12-01,NA,2021-12-01,2021-12-01,Recruiting,FALSE,NCT04858425,2021-12-01,2022-01-06,2022-03-01,NA
tri08979,2021-02-28,2021-02-28,2021-02-28,2021-02-28,Completed,TRUE,NCT04859023,2021-02-28,2021-02-28,2021-02-28,NA
