id,date_cutoff,date_completion,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any
tri03008,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri03009,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri03011,2021-07-01,2020-08-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,318,318,318,318,318
tri03017,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03020,2021-07-01,2020-07-18,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-03,2020-12-03,NA,NA,2020-12-03,138,138,348,348,138
tri03025,2021-07-01,2020-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,334,334,334,334,334
tri03026,2021-07-01,2021-01-21,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-27,2021-05-27,2021-01-27,NA,2021-01-27,6,126,6,161,6
tri03028,2021-07-01,2020-06-05,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-26,2020-11-18,2020-07-26,NA,2020-07-26,51,166,51,391,51
tri03029,2021-07-01,2020-11-11,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,232,232,232,232,232
tri03030,2021-07-01,2021-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,37,37,37,37,37
tri03033,2021-07-01,2021-04-21,TRUE,FALSE,FALSE,TRUE,TRUE,2021-05-13,NA,NA,2021-05-13,2021-05-13,22,71,71,22,22
tri03037,2021-07-01,2020-07-21,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-04-01,345,345,345,345,254
tri03039,2021-07-01,2020-08-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,317,317,317,317,317
tri03042,2021-07-01,2020-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,388,388,388,388,388
tri03044,2021-07-01,2021-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,76,76,76,76,76
tri03045,2021-07-01,2020-08-10,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-12,2021-04-12,NA,NA,2021-04-12,245,245,325,325,245
tri03046,2021-07-01,2021-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,16,16,16,16,16
tri03047,2021-07-01,2020-07-31,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-22,2021-06-27,2021-01-22,NA,2021-01-22,175,331,175,335,175
tri03049,2021-07-01,2021-03-01,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-05,NA,2021-05-05,NA,2021-05-05,65,122,65,122,65
tri03051,2021-07-01,2021-02-16,TRUE,TRUE,FALSE,FALSE,TRUE,2012-06-11,2012-06-11,NA,NA,2012-06-11,-3172,-3172,135,135,-3172
tri03057,2021-07-01,2020-12-22,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-16,2021-07-20,NA,2020-08-16,2020-08-16,-128,210,191,-128,-128
tri03060,2021-07-01,2020-10-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,272,272,272,272,272
tri03065,2021-07-01,2020-08-17,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-18,2021-03-03,2020-09-18,NA,2020-09-18,32,198,32,318,32
tri03066,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri03067,2021-07-01,2021-01-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,177,177,177,177,177
tri03069,2021-07-01,2021-04-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,83,83,83,83,83
tri03071,2021-07-01,2021-01-01,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-11,NA,2021-02-11,NA,2021-02-11,41,181,41,181,41
tri03074,2021-07-01,2020-09-17,TRUE,TRUE,TRUE,FALSE,TRUE,2020-12-11,2021-07-24,2020-12-11,NA,2020-12-11,85,310,85,287,85
tri03075,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,228,228,228,228,228
tri03077,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri03081,2021-07-01,2020-11-06,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-23,NA,2021-02-23,NA,2021-02-23,109,237,109,237,109
tri03085,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03086,2021-07-01,2021-05-31,TRUE,TRUE,FALSE,TRUE,TRUE,2021-03-17,2021-03-17,NA,2021-05-13,2021-03-17,-75,-75,31,-18,-75
tri03092,2021-07-01,2021-01-31,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-29,NA,NA,2021-06-29,2021-06-29,149,151,151,149,149
tri03099,2021-07-01,2020-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,217,217,217,217,217
tri03102,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri03104,2021-07-01,2021-02-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,126,126,126,126,126
tri03110,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri03116,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri03124,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri03130,2021-07-01,2021-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,136,136,136,136,136
tri03132,2021-07-01,2021-01-22,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,160,160,160,160,160
tri03133,2021-07-01,2020-07-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,365,365,365,365,365
tri03135,2021-07-01,2020-08-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,323,323,323,323,323
tri03136,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri03138,2021-07-01,2020-12-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198
tri03156,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri03162,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri03163,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri03164,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri03171,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri03172,2021-07-01,2020-10-06,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-06,2021-02-18,2021-01-06,NA,2021-01-06,92,135,92,268,92
tri03173,2021-07-01,2020-12-29,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-07,2021-04-07,NA,NA,2021-04-07,99,99,184,184,99
tri03183,2021-07-01,2020-06-10,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-10,2021-03-19,2020-12-10,2021-01-03,2020-12-10,183,282,183,207,183
tri03193,2021-07-01,2020-04-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,444,444,444,444,444
tri03196,2021-07-01,2021-02-01,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-17,2021-06-17,2021-02-17,NA,2021-02-17,16,136,16,150,16
tri03197,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri03198,2021-07-01,2021-04-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,85,85,85,85,85
tri03199,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03200,2021-07-01,2020-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-08,2021-07-08,NA,NA,2021-07-08,327,327,320,320,327
tri03202,2021-07-01,2020-05-30,TRUE,FALSE,TRUE,FALSE,TRUE,2020-10-27,NA,2020-10-27,NA,2020-10-27,150,397,150,397,150
tri03204,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03208,2021-07-01,2020-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,297,297,297,297,297
tri03211,2021-07-01,2020-04-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,452,452,452,452,452
tri03212,2021-07-01,2020-12-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,189,189,189,189,189
tri03213,2021-07-01,2020-09-27,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-18,2021-02-18,NA,NA,2021-02-18,144,144,277,277,144
tri03217,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri03223,2021-07-01,2020-07-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,363,363,363,363,363
tri03227,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03228,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03230,2021-07-01,2020-12-02,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-07,NA,2021-04-07,NA,2021-04-07,126,211,126,211,126
tri03235,2021-07-01,2021-04-30,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-16,2021-07-16,NA,NA,2021-07-16,77,77,62,62,77
tri03244,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
tri03248,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri03249,2021-07-01,2020-09-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-31,NA,2021-05-31,NA,2021-05-31,243,274,243,274,243
tri03253,2021-07-01,2020-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,206,206,206,206,206
tri03261,2021-07-01,2020-12-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-09,2021-03-09,NA,NA,2021-03-09,98,98,212,212,98
tri03264,2021-07-01,2020-11-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,230,230,230,230,230
tri03265,2021-07-01,2021-03-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,120,120,120,120,120
tri03270,2021-07-01,2021-04-28,TRUE,TRUE,FALSE,FALSE,TRUE,2020-10-13,2020-10-13,NA,NA,2020-10-13,-197,-197,64,64,-197
tri03274,2021-07-01,2020-12-01,TRUE,TRUE,TRUE,FALSE,TRUE,2020-08-21,2020-11-17,2020-08-21,NA,2020-08-21,-102,-14,-102,212,-102
tri03275,2021-07-01,2020-05-12,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-14,2021-02-10,2020-10-14,NA,2020-10-14,155,274,155,415,155
tri03276,2021-07-01,2020-06-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-16,2020-07-16,2020-07-16,NA,2020-07-16,31,31,31,381,31
tri03277,2021-07-01,2020-05-20,TRUE,TRUE,FALSE,TRUE,TRUE,2020-06-03,2020-06-03,NA,2021-05-13,2020-06-03,14,14,407,358,14
tri03289,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri03291,2021-07-01,2020-07-20,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-18,2021-06-18,NA,NA,2021-06-18,333,333,346,346,333
tri03292,2021-07-01,2020-08-31,TRUE,FALSE,FALSE,TRUE,TRUE,2021-02-10,NA,NA,2021-02-10,2021-02-10,163,304,304,163,163
tri03293,2021-07-01,2020-08-14,TRUE,TRUE,TRUE,TRUE,TRUE,2020-11-23,2021-03-30,2020-11-23,2021-04-22,2020-11-23,101,228,101,251,101
tri03294,2021-07-01,2020-06-19,TRUE,TRUE,FALSE,TRUE,TRUE,2020-11-09,2020-11-09,NA,2021-03-17,2020-11-09,143,143,377,271,143
tri03295,2021-07-01,2020-12-26,TRUE,FALSE,FALSE,TRUE,TRUE,2021-08-02,NA,NA,2021-08-02,2021-08-02,219,187,187,219,219
tri03296,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri03299,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri03300,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03301,2021-07-01,2020-10-12,TRUE,FALSE,FALSE,TRUE,TRUE,2021-08-12,NA,NA,2021-08-12,2021-08-12,304,262,262,304,304
tri03302,2021-07-01,2020-07-23,TRUE,TRUE,TRUE,TRUE,TRUE,2020-09-01,2020-09-20,2020-09-01,2020-09-17,2020-09-01,40,59,40,56,40
tri03303,2021-07-01,2020-06-16,TRUE,TRUE,FALSE,FALSE,TRUE,2020-08-12,2020-08-12,NA,NA,2020-08-12,57,57,380,380,57
tri03306,2021-07-01,2021-05-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,55,55,55,55,55
tri03309,2021-07-01,2020-06-06,TRUE,TRUE,FALSE,FALSE,TRUE,2020-10-20,2020-10-20,NA,NA,2020-10-20,136,136,390,390,136
tri03311,2021-07-01,2020-12-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,200,200,200,200,200
tri03312,2021-07-01,2020-06-01,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-29,2021-03-31,2020-09-29,NA,2020-09-29,120,303,120,395,120
tri03313,2021-07-01,2021-04-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-21,2021-07-21,NA,NA,2021-07-21,111,111,91,91,111
tri03316,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03317,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03323,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03325,2021-07-01,2021-03-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,94,94,94,94,94
tri03326,2021-07-01,2020-06-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-11-04,2021-05-11,2020-11-04,NA,2020-11-04,142,330,142,381,142
tri03327,2021-07-01,2020-07-13,TRUE,TRUE,FALSE,TRUE,TRUE,2020-07-27,2020-10-21,NA,2020-07-27,2020-07-27,14,100,353,14,14
tri03328,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri03331,2021-07-01,2021-03-21,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-10,NA,2021-06-10,NA,2021-06-10,81,102,81,102,81
tri03332,2021-07-01,2020-07-08,TRUE,FALSE,FALSE,TRUE,TRUE,2021-04-01,NA,NA,2021-04-01,2021-04-01,267,358,358,267,267
tri03334,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri03336,2021-07-01,2020-09-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,284,284,284,284,284
tri03337,2021-07-01,2021-04-16,TRUE,TRUE,TRUE,FALSE,TRUE,2021-05-05,2021-07-18,2021-05-05,NA,2021-05-05,19,93,19,76,19
tri03340,2021-07-01,2020-10-19,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-02,NA,NA,2021-06-02,2021-06-02,226,255,255,226,226
tri03341,2021-07-01,2020-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,388,388,388,388,388
tri03343,2021-07-01,2021-03-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-20,2021-05-20,NA,NA,2021-05-20,80,80,122,122,80
tri03346,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03347,2021-07-01,2021-03-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,94,94,94,94,94
tri03348,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri03349,2021-07-01,2020-10-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-01-19,2021-01-19,NA,NA,2021-01-19,110,110,273,273,110
tri03357,2021-07-01,2020-06-21,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-28,2021-04-28,NA,NA,2021-04-28,311,311,375,375,311
tri03358,2021-07-01,2021-04-01,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-23,2020-09-23,NA,NA,2020-09-23,-190,-190,91,91,-190
tri03359,2021-07-01,2021-01-14,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-04,NA,NA,2021-06-04,2021-06-04,141,168,168,141,141
tri03361,2021-07-01,2021-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,168,168,168,168,168
tri03365,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03366,2021-07-01,2020-08-18,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-23,2020-12-17,2020-10-23,NA,2020-10-23,66,121,66,317,66
tri03369,2021-07-01,2021-06-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,6,6,6,6,6
tri03371,2021-07-01,2021-05-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,52,52,52,52,52
tri03378,2021-07-01,2021-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri03380,2021-07-01,2021-05-04,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-07-06,58,58,58,58,63
tri03381,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri03382,2021-07-01,2021-01-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,176,176,176,176,176
tri03386,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03390,2021-07-01,2021-01-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,180,180,180,180,180
tri03392,2021-07-01,2021-04-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,78,78,78,78,78
tri03394,2021-07-01,2020-12-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,195,195,195,195,195
tri03396,2021-07-01,2020-11-03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,240,240,240,240,240
tri03397,2021-07-01,2021-05-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,42,42,42,42,42
tri03404,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri03405,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri03406,2021-07-01,2021-03-26,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-04,2021-06-04,NA,NA,2021-06-04,70,70,97,97,70
tri03407,2021-07-01,2020-08-27,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-18,NA,2020-11-18,NA,2020-11-18,83,308,83,308,83
tri03412,2021-07-01,2021-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,23,23,23,23,23
tri03414,2021-07-01,2020-07-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,365,365,365,365,365
tri03419,2021-07-01,2021-04-21,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-03-12,71,71,71,71,-40
tri03423,2021-07-01,2021-02-21,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-17,NA,2021-06-17,NA,2021-06-17,116,130,116,130,116
tri03425,2021-07-01,2020-10-16,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-04,258,258,258,258,49
tri03426,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03429,2021-07-01,2020-10-30,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-02,2020-12-02,NA,NA,2020-12-02,33,33,244,244,33
tri03434,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri03436,2021-07-01,2020-06-29,TRUE,FALSE,TRUE,TRUE,TRUE,2020-07-21,NA,2020-09-09,2020-07-21,2020-07-21,22,367,72,22,22
tri03437,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03440,2021-07-01,2021-05-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,45,45,45,45,45
tri03444,2021-07-01,2021-04-28,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-24,NA,2021-05-24,NA,2021-05-24,26,64,26,64,26
tri03450,2021-07-01,2021-05-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,50,50,50,50,50
tri03451,2021-07-01,2020-08-20,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-27,2021-04-27,NA,NA,2021-04-27,250,250,315,315,250
tri03454,2021-07-01,2021-04-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,66,66,66,66,66
tri03455,2021-07-01,2021-02-12,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-03,NA,2021-05-03,NA,2021-05-03,80,139,80,139,80
tri03456,2021-07-01,2020-12-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,185,185,185,185,185
tri03458,2021-07-01,2020-07-14,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-27,2021-02-01,NA,2020-08-27,2020-08-27,44,202,352,44,44
tri03462,2021-07-01,2021-06-18,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-17,13,13,13,13,-183
tri03463,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03467,2021-07-01,2021-05-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,55,55,55,55,55
tri03468,2021-07-01,2020-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,244,244,244,244,244
tri03470,2021-07-01,2020-09-20,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-14,2021-07-14,NA,NA,2020-10-28,297,297,284,284,38
tri03480,2021-07-01,2020-07-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,336,336,336,336,336
tri03481,2021-07-01,2021-03-22,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,101,101,101,101,101
tri03488,2021-07-01,2020-08-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,310,310,310,310,310
tri03489,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03496,2021-07-01,2020-12-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,211,211,211,211,211
tri03499,2021-07-01,2021-02-22,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-10,NA,2021-05-10,NA,2021-05-10,77,129,77,129,77
tri03502,2021-07-01,2020-07-01,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-08-05,365,365,365,365,35
tri03514,2021-07-01,2020-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,334,334,334,334,334
tri03516,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri03519,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri03522,2021-07-01,2020-07-15,TRUE,FALSE,FALSE,TRUE,TRUE,2020-11-16,NA,NA,2020-11-16,2020-11-16,124,351,351,124,124
tri03525,2021-07-01,2020-08-03,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,332,332,32
tri03532,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03533,2021-07-01,2020-08-03,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,332,332,32
tri03536,2021-07-01,2020-08-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,323,323,323,323,323
tri03540,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri03542,2021-07-01,2021-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,23,23,23,23,23
tri03547,2021-07-01,2021-03-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,111,111,111,111,111
tri03553,2021-07-01,2021-05-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,57,57,57,57,57
tri03556,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri03557,2021-07-01,2020-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,303,303,303,303,303
