id,trn_all,in_ictrp,trn_ictrp,n_ictrp,is_intervention,is_reg_2020,is_not_withdrawn_ictrp,in_registries,trn_registries,n_registries,is_not_withdrawn_registry,is_any_rcd_cutoff_3,is_not_withdrawn_auto,is_not_phase_1_manually_excluded,is_clinical_trial_manual,is_covid_manual,is_not_withdrawn_manual,is_extracted,is_pass_screening_auto,is_pass_screening_manual_ignore_cd,is_pass_screening_manual
tri01152,NCT04357574,TRUE,NCT04357574,1,FALSE,TRUE,TRUE,TRUE,NCT04357574,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01153,NCT04357613;EUCTR2020-001251-41,TRUE,NCT04357613;EUCTR2020-001251-41,2,TRUE,TRUE,TRUE,TRUE,NCT04357613;EUCTR2020-001251-41,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01154,NCT04357782,TRUE,NCT04357782,1,TRUE,TRUE,TRUE,TRUE,NCT04357782,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01155,NCT04357808;EUCTR2020-001634-36,TRUE,EUCTR2020-001634-36;NCT04357808,2,TRUE,TRUE,TRUE,TRUE,NCT04357808;EUCTR2020-001634-36,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01156,NCT04357834,TRUE,NCT04357834,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01157,NCT04357860;EUCTR2020-001531-27,TRUE,EUCTR2020-001531-27;NCT04357860,2,TRUE,TRUE,TRUE,TRUE,NCT04357860;EUCTR2020-001531-27,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01158,NCT04357886,TRUE,NCT04357886,1,FALSE,TRUE,TRUE,TRUE,NCT04357886,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01159,NCT04358042,TRUE,NCT04358042,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01160,NCT04358211,TRUE,NCT04358211,1,FALSE,TRUE,TRUE,TRUE,NCT04358211,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01161,NCT04358406,TRUE,NCT04358406,1,TRUE,TRUE,TRUE,TRUE,NCT04358406,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01162,NCT04358510,TRUE,NCT04358510,1,FALSE,TRUE,TRUE,TRUE,NCT04358510,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01163,NCT04358536,TRUE,NCT04358536,1,FALSE,TRUE,TRUE,TRUE,NCT04358536,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01164,NCT04358614,TRUE,NCT04358614,1,TRUE,TRUE,TRUE,TRUE,NCT04358614,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01165,NCT04358627,TRUE,NCT04358627,1,FALSE,TRUE,TRUE,TRUE,NCT04358627,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01166,NCT04358640,TRUE,NCT04358640,1,FALSE,TRUE,TRUE,TRUE,NCT04358640,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01167,CTRI/2020/05/025271;NCT04358809,TRUE,NCT04358809;CTRI/2020/05/025271,2,TRUE,TRUE,TRUE,TRUE,NCT04358809;CTRI/2020/05/025271,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01168,NCT04359095,TRUE,NCT04359095,1,TRUE,TRUE,TRUE,TRUE,NCT04359095,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01169,NCT04359251,TRUE,NCT04359251,1,TRUE,TRUE,TRUE,TRUE,NCT04359251,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01170,NCT04359290;EUCTR2020-001732-10,TRUE,EUCTR2020-001732-10;NCT04359290,2,TRUE,TRUE,TRUE,TRUE,NCT04359290;EUCTR2020-001732-10,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01171,NCT04359316,TRUE,NCT04359316,1,TRUE,TRUE,TRUE,TRUE,NCT04359316,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01172,NCT04359329,TRUE,NCT04359329,1,TRUE,TRUE,TRUE,TRUE,NCT04359329,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01173,NCT04359459,TRUE,NCT04359459,1,FALSE,TRUE,TRUE,TRUE,NCT04359459,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01174,NCT04359615,TRUE,NCT04359615,1,TRUE,TRUE,TRUE,TRUE,NCT04359615,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01175,NCT04359836,TRUE,NCT04359836,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01176,NCT04359849,TRUE,NCT04359849,1,FALSE,TRUE,TRUE,TRUE,NCT04359849,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01177,NCT04359875,TRUE,NCT04359875,1,TRUE,TRUE,TRUE,TRUE,NCT04359875,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01178,NCT04359914,TRUE,NCT04359914,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01179,EUCTR2020-001303-16;NCT04359953,TRUE,EUCTR2020-001303-16;NCT04359953,2,TRUE,TRUE,TRUE,TRUE,NCT04359953;EUCTR2020-001303-16,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01180,NCT04359992,TRUE,NCT04359992,1,FALSE,TRUE,TRUE,TRUE,NCT04359992,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01181,NCT04360096,TRUE,NCT04360096,1,TRUE,TRUE,TRUE,TRUE,NCT04360096,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01182,NCT04360356,TRUE,NCT04360356,1,TRUE,TRUE,TRUE,TRUE,NCT04360356,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01183,NCT04360486,TRUE,NCT04360486,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01184,NCT04360538,TRUE,NCT04360538,1,FALSE,TRUE,TRUE,TRUE,NCT04360538,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01185,NCT04360551,TRUE,NCT04360551,1,TRUE,TRUE,TRUE,TRUE,NCT04360551,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01186,NCT04360733,TRUE,NCT04360733,1,FALSE,TRUE,TRUE,TRUE,NCT04360733,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01187,NCT04360759,TRUE,NCT04360759,1,TRUE,TRUE,TRUE,TRUE,NCT04360759,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01188,NCT04360811,TRUE,NCT04360811,1,TRUE,TRUE,TRUE,TRUE,NCT04360811,1,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE
tri01189,NCT04360850,TRUE,NCT04360850,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01190,NCT04360863,TRUE,NCT04360863,1,FALSE,TRUE,TRUE,TRUE,NCT04360863,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01191,NCT04360876,TRUE,NCT04360876,1,TRUE,TRUE,TRUE,TRUE,NCT04360876,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01192,NCT04360954,TRUE,NCT04360954,1,FALSE,TRUE,TRUE,TRUE,NCT04360954,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01193,NCT04360980,TRUE,NCT04360980,1,TRUE,TRUE,TRUE,TRUE,NCT04360980,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
tri01194,NCT04361019,TRUE,NCT04361019,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01195,NCT04361318,TRUE,NCT04361318,1,TRUE,TRUE,TRUE,TRUE,NCT04361318,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01196,NCT04361422,TRUE,NCT04361422,1,TRUE,TRUE,TRUE,TRUE,NCT04361422,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01197,NCT04361435,TRUE,NCT04361435,1,TRUE,TRUE,TRUE,TRUE,NCT04361435,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01198,NCT04361448,TRUE,NCT04361448,1,TRUE,TRUE,TRUE,TRUE,NCT04361448,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01199,NCT04361461,TRUE,NCT04361461,1,TRUE,TRUE,TRUE,TRUE,NCT04361461,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01200,NCT04361500,TRUE,NCT04361500,1,FALSE,TRUE,TRUE,TRUE,NCT04361500,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01201,NCT04361526,TRUE,NCT04361526,1,TRUE,TRUE,TRUE,TRUE,NCT04361526,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01202,NCT04361591,TRUE,NCT04361591,1,FALSE,TRUE,TRUE,TRUE,NCT04361591,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01203,NCT04361604,TRUE,NCT04361604,1,FALSE,TRUE,TRUE,TRUE,NCT04361604,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01204,NCT04361786,TRUE,NCT04361786,1,FALSE,TRUE,TRUE,TRUE,NCT04361786,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01205,NCT04361903,TRUE,NCT04361903,1,FALSE,TRUE,TRUE,TRUE,NCT04361903,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01206,NCT04361916,TRUE,NCT04361916,1,TRUE,TRUE,TRUE,TRUE,NCT04361916,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01207,NCT04361981,TRUE,NCT04361981,1,FALSE,TRUE,TRUE,TRUE,NCT04361981,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01208,NCT04362111,TRUE,NCT04362111,1,TRUE,TRUE,TRUE,TRUE,NCT04362111,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01209,NCT04362124,TRUE,NCT04362124,1,TRUE,TRUE,TRUE,TRUE,NCT04362124,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01210,NCT04362358,TRUE,NCT04362358,1,TRUE,TRUE,TRUE,TRUE,NCT04362358,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01211,NCT04362943,TRUE,NCT04362943,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01212,NCT04362956,TRUE,NCT04362956,1,FALSE,TRUE,TRUE,TRUE,NCT04362956,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01213,NCT04363099,TRUE,NCT04363099,1,FALSE,TRUE,TRUE,TRUE,NCT04363099,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01214,NCT04363268,TRUE,NCT04363268,1,FALSE,TRUE,TRUE,TRUE,NCT04363268,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01215,NCT04363372,TRUE,NCT04363372,1,TRUE,TRUE,TRUE,TRUE,NCT04363372,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
tri01216,NCT04363489,TRUE,NCT04363489,1,FALSE,TRUE,TRUE,TRUE,NCT04363489,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01217,NCT04363528,TRUE,NCT04363528,1,TRUE,TRUE,TRUE,TRUE,NCT04363528,1,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE
tri01218,NCT04363541,TRUE,NCT04363541,1,TRUE,TRUE,TRUE,TRUE,NCT04363541,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01219,NCT04363671,TRUE,NCT04363671,1,FALSE,TRUE,TRUE,TRUE,NCT04363671,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01220,NCT04363749,TRUE,NCT04363749,1,TRUE,TRUE,TRUE,TRUE,NCT04363749,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01221,NCT04363788,TRUE,NCT04363788,1,FALSE,TRUE,TRUE,TRUE,NCT04363788,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01222,NCT04363840,TRUE,NCT04363840,1,TRUE,TRUE,TRUE,TRUE,NCT04363840,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01223,NCT04363866,TRUE,NCT04363866,1,TRUE,TRUE,TRUE,TRUE,NCT04363866,1,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01224,NCT04364022,TRUE,NCT04364022,1,TRUE,TRUE,TRUE,TRUE,NCT04364022,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01225,NCT04364711,TRUE,NCT04364711,1,FALSE,TRUE,TRUE,TRUE,NCT04364711,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01226,NCT04364984,TRUE,NCT04364984,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01227,NCT04365127,TRUE,NCT04365127,1,TRUE,TRUE,TRUE,TRUE,NCT04365127,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01228,NCT04365439,TRUE,NCT04365439,1,TRUE,TRUE,TRUE,TRUE,NCT04365439,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01229,NCT04365634,TRUE,NCT04365634,1,FALSE,TRUE,TRUE,TRUE,NCT04365634,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01230,NCT04365699,TRUE,NCT04365699,1,TRUE,TRUE,TRUE,TRUE,NCT04365699,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01231,NCT04365738,TRUE,NCT04365738,1,TRUE,TRUE,TRUE,TRUE,NCT04365738,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01232,NCT04365881,TRUE,NCT04365881,1,FALSE,TRUE,TRUE,TRUE,NCT04365881,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01233,NCT04365959,TRUE,NCT04365959,1,FALSE,TRUE,TRUE,TRUE,NCT04365959,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01234,NCT04366050,TRUE,NCT04366050,1,TRUE,TRUE,TRUE,TRUE,NCT04366050,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01235,NCT04366830,TRUE,NCT04366830,1,FALSE,TRUE,TRUE,TRUE,NCT04366830,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01236,NCT04372069,TRUE,NCT04372069,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01237,ACTRN12620000512921,TRUE,ACTRN12620000512921,1,FALSE,TRUE,TRUE,TRUE,ACTRN12620000512921,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01238,ACTRN12620000516987,TRUE,ACTRN12620000516987,1,TRUE,TRUE,TRUE,TRUE,ACTRN12620000516987,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01239,ACTRN12620000517976,TRUE,ACTRN12620000517976,1,TRUE,TRUE,TRUE,TRUE,ACTRN12620000517976,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
tri01240,ACTRN12620000527965,TRUE,ACTRN12620000527965,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01241,ISRCTN13311119,TRUE,ISRCTN13311119,1,TRUE,TRUE,TRUE,TRUE,ISRCTN13311119,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01242,ISRCTN17898730,TRUE,ISRCTN17898730,1,TRUE,TRUE,TRUE,TRUE,ISRCTN17898730,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01243,ISRCTN83971151;EUCTR2020-001366-11;NCT04330690;PER-010-20;IRCT20200405046953N1;NCT04321616;EUCTR2020-000982-18;CTRI/2020/04/024773;LBCTR2020043495;EUCTR2020-002060-31;EUCTR2020-001549-38;NCT04575064;NCT04647669,TRUE,EUCTR2020-001366-11;EUCTR2020-000982-18;IRCT20200405046953N1;EUCTR2020-002060-31;NCT04321616;CTRI/2020/04/024773;ISRCTN83971151;NCT04647669;NCT04330690;EUCTR2020-001549-38;LBCTR2020043495;PER-010-20,12,TRUE,TRUE,TRUE,TRUE,NCT04321616;NCT04647669;NCT04330690;NCT04575064;CTRI/2020/04/024773;EUCTR2020-001366-11;EUCTR2020-000982-18;EUCTR2020-002060-31;EUCTR2020-001549-38;IRCT20200405046953N1;ISRCTN83971151;LBCTR2020043495;PER-010-20,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01244,ChiCTR2000032632,TRUE,ChiCTR2000032632,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032632,1,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01245,ChiCTR2000032574,TRUE,ChiCTR2000032574,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032574,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01246,ChiCTR2000032573,TRUE,ChiCTR2000032573,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032573,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01247,ChiCTR2000032527,TRUE,ChiCTR2000032527,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032527,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01248,ChiCTR2000032514,TRUE,ChiCTR2000032514,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032514,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01249,ChiCTR2000032487,TRUE,ChiCTR2000032487,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032487,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01250,ChiCTR2000032480,TRUE,ChiCTR2000032480,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032480,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01251,ChiCTR2000032478,TRUE,ChiCTR2000032478,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032478,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01252,ChiCTR2000032476,TRUE,ChiCTR2000032476,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032476,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01253,ChiCTR2000032461,TRUE,ChiCTR2000032461,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032461,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01254,ChiCTR2000032460,TRUE,ChiCTR2000032460,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032460,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01255,ChiCTR2000032459,TRUE,ChiCTR2000032459,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032459,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01256,ChiCTR2000032458,TRUE,ChiCTR2000032458,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000032458,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01257,ChiCTR2000032457,TRUE,ChiCTR2000032457,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032457,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
tri01258,ChiCTR2000032456,TRUE,ChiCTR2000032456,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032456,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01259,ChiCTR2000032455,TRUE,ChiCTR2000032455,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032455,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01260,ChiCTR2000032135,TRUE,ChiCTR2000032135,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000032135,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01261,ChiCTR2000031896,TRUE,ChiCTR2000031896,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000031896,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01262,ChiCTR2000031327,TRUE,ChiCTR2000031327,1,FALSE,TRUE,TRUE,TRUE,ChiCTR2000031327,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
tri01263,ChiCTR2000031174,TRUE,ChiCTR2000031174,1,TRUE,TRUE,TRUE,TRUE,ChiCTR2000031174,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01264,EUCTR2020-001723-13,TRUE,EUCTR2020-001723-13,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001723-13,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01266,EUCTR2020-001686-36,TRUE,EUCTR2020-001686-36,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001686-36,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01269,EUCTR2020-001505-22,TRUE,EUCTR2020-001505-22,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001505-22,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01270,EUCTR2020-001717-20,TRUE,EUCTR2020-001717-20,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001717-20,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01271,EUCTR2020-001541-39,TRUE,EUCTR2020-001541-39,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001541-39,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01272,EUCTR2020-001618-39,TRUE,EUCTR2020-001618-39,1,TRUE,TRUE,TRUE,TRUE,EUCTR2020-001618-39,1,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE
tri01273,EUCTR2020-001408-41;DRKS00021238,TRUE,EUCTR2020-001408-41,1,TRUE,TRUE,TRUE,TRUE,DRKS00021238;EUCTR2020-001408-41,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01275,NCT04273763;EUCTR2020-005395-35,TRUE,NCT04273763,1,TRUE,TRUE,TRUE,TRUE,NCT04273763,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
tri01276,NCT04318301,TRUE,NCT04318301,1,FALSE,TRUE,TRUE,TRUE,NCT04318301,1,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
